name,address,city,state,zipcode,phone,hours,email,website,store_front,age_range,deliver,lat,lng,county
House of Holland EWC,9346 Galena St,Riverside,CA,92509,9516814000,Mon-Sat 10AM-8PM Sun 11AM-6PM,housesofholland@gmail.com,http://houseofholland.org,Yes,Yes,,34.004418,-117.487466,Riverside
CWC of Riverside,10330 Hole Ave,Riverside,CA,92505,9519779295,11-7 Daily,,,,Yes,,33.91485,-117.465773,Riverside
Green Serenity Collective Delivery Service,,Mira Loma,CA,91752,9513147117,10am-8pm,GreenSerenityMM@gmail.com,http://www.GREENSERENITY.ORG,,,Yes,33.9845417,-117.5159449,Riverside
Riverside City Collective,10199 Hole Ave,Riverside,CA,92503,9516870800,7-Nov,rccollective@att.net,http://dmcmeds.com/,Yes,,,33.9146663,-117.4607755,Riverside
Imperial Herbal Remedies,,Riverside,CA,92503,9518806571,10am-9pm,imperial420remedies@yahoo.com,http://imperialherbalremedies.com,,Yes,Yes,33.8833867,-117.4438924,Riverside
SOCCA - You will not find this high of a quality med for such a low donation anywhere,,Riverside,CA,92503,8663213459,7 Days A Week,Info@bestmeds.org,http://bestmeds.org/,,,Yes,33.8833867,-117.4438924,Riverside
MedCare Cooperative Delivery Service to Inland Empire and more!,,Temecula,CA,92590,8004204369,9-Sep,Medcare@Medcare420.com,http://www.MedCare420.com,,Yes,Yes,33.4936391,-117.1483648,Riverside
GreenHouse Collective,,Yucaipa,CA,92399,9513852485,9AM-7PM,donations@ghcollective.com,,,,Yes,34.033625,-117.0430865,San Bernardino
Exclusive Patient Collective,6102 Etiwanda Ave,Mira Loma,CA,91752,9517902070,11am-8pm Mon-Fri 11am-7pm Sun,exclusivepatientcollective@gmail.com,http://exclusivepatientcollective.com,Yes,Yes,,33.977064,-117.522107,Riverside
REC - Relaxed Expressions Collective,620 Indian Hills Cr #L (upstairs in back of building),Perris,CA,92570,9516574000,Mon-Sat 10am-8pm,RelaxationExpress@gmail.com,,Yes,,Yes,33.7825194,-117.2286478,Riverside
THE MINISTRY OF CANNABIS.....Medical Marijuana Delivery Service,,Riverside,CA,92507,8887419035,Mon-Sat 8-8pm,info@theministryofcannabis.com,http://www.theministryofcannabis.com,,,Yes,33.9734553,-117.3263893,Riverside
Medical Cannabis Patient's Group,,Riverside,CA,92509,9512357869,9am to 9pm,mcpg4u@gmail.com,,,Yes,Yes,33.9996052,-117.4321452,Riverside
Riverside County Collective,5556 Mission Blvd,Rubidoux,CA,92509,9517820082,MON-SAT 10am-8pm SUN 11am-6pm,riversidecountycollective@gmail.com,,Yes,,,33.9963757,-117.4058547,Riverside
Healing Hands Collective,8838 Limonite Ave,Riverside,CA,92509,9516856570,10 AM - 7:30 PM,healinghands@yahoo.com,,,Yes,,33.9756164,-117.4766626,Riverside
The Nice Guys (Call for pre-verification),4585 Wade Ave,Perris,CA,92571,9516574200,9am - 8pm,,,Yes,,,33.855127,-117.255529,Riverside
THE MEDICINE CHEST,12702 Magnolia Ave,Riverside,CA,92503,9512724420,Mon-Fri 10 am to 8 pm; Sat. 10 am to 7 pm;   Sun. 11 am to 6 pm,medicinechesthg@gmail.com,,Yes,,,33.885641,-117.505868,Riverside
BP Medical Solutions Corona,3848 McKinley St,Corona,CA,92879,9517351420,,,,,,,33.8827485,-117.5149491,Riverside
OUNCE SPECIALS FROM $200 TO $325...LOW COST QUALITY MEDS DELIVERED TO YOU.,,Norco,CA,92860,9093497759,Mon-Sat 10am - 8pm/  Sun 10am- 5pm,thchealingcentra@yahoo.com,http://www.ggecouniversity.com,,,Yes,33.9311257,-117.548661,Riverside
PEOPLES  MEDICINAL COOPERATIVE,2050 Frontage Rd,Corona,CA,92882,9512780250,MON-SAT 10-9 SUN 10-8,jon@peoplesmc.com,http://www.peoplesmc.com,Yes,Yes,,33.8792914,-117.6071186,Riverside
Green Ribbon Co-Op (GRC),583 E Foothill Blvd,Upland,CA,91786,9518177022,Mon-Sat: 9am to 9pm... Sun: 10am-6pm,info@grcdelivery.org,http://www.grcupland.com,Yes,Yes,,34.1070838,-117.6428153,San Bernardino
Southern California Compassionate Sanctuary (SCCS),,Corona,CA,92882,9513403850,9am - 9pm,weedpantry@att.net,http://www.sccs1.org,,,Yes,33.8437483,-117.6082774,Riverside
Medical Marijuana Corona CA,12697 Magnolia Ave,Riverside,CA,92503,9517354332,10-8pm 7 days a week,,,Yes,Yes,,33.887037,-117.506051,Riverside
Medical Marijuana Caregiver-Serving the inland empire,,Corona,CA,92883,9512580123,9am- 6pm,ken@mmcaregiver.org,http://mmcaregiver.org,,,Yes,33.7407483,-117.4791295,Riverside
Marijuana Medicine Evaluation Center,1761 3rd St,Norco,CA,92860,8002684420,,,,,,,33.9169078,-117.5618389,Riverside
CLONES AVAILABLE,17504 Grand Ave,Lakeland Village,CA,92530,9512268744,MONDAY - SAT 10:30AM - 7:00PM SUNDAYS 12-6PM,CPASSOCIATION@live.com,http://www.CANNABISCPA.ORG,Yes,Yes,,33.641542,-117.34823,Riverside
BP Medical Solutions,15403 Grand Ave,Lake Elsinore,CA,92530,9516782400,10am-9pm Daily,,,Yes,,,33.662087,-117.382249,Riverside
Lake Elsinore Medical Collective  **FIFTY DOLLAR CAP ALL 1/8 ** WERE STILL OPEN !!!****,31641 Auto Center Dr,Lake Elsinore,CA,92530,9512454446,10am - 8pm (7 Days A Week),Register@420HITTERS.com,http://www.420Hitters.com,Yes,,,33.661169,-117.300782,Riverside
"Chronic Care Collective Were all about QUALITY, Sour OG, Tahoe OG, A++ Skywalker, Super Skunk, Mango",,Riverside,CA,92505,9512491938,10am-10pm mon-thu.  10am-12 midnight fri-sun.,,,,Yes,Yes,33.913326,-117.4908738,Riverside
SeedzCandy.com (new meds in stock!),31500 Grape St,Lake Elsinore,CA,92532,9513105848,7am-10pm 7 Days a Week,seedzcandy@gmail.com,http://www.seedzcandy.com,Yes,,Yes,33.6597579,-117.293522,Riverside
"DELIVERY SERVICE, ALL 1/8 $50 TO YOUR DOOR ALL DAY LONG(951-323-9367)",,Corona,CA,92877,9513239367,9 am - 10 pm,naturesquestorders@gmail.com,http://naturesquestmedical.com,,Yes,Yes,33.8754,-117.5659,Riverside
NATURE'S QUEST DELIVERY SERVICE  $50 1/8 TO YOUR DOOR ALL DAY LONG(951 323 9367),,Lake Elsinore,CA,92530,9513239367,9am-11pm 7days,nqmeddeli@gmail.com,http://Naturesquestmedical.com,,Yes,Yes,33.6680772,-117.3272615,Riverside
(DAVC)   Disabled American Veterans Collective - Walk-In Facility and Delivery Services Available!,38372 - A Innovation Court  (STE 103),Murrieta,CA,92563,9512631087,10am-8pm    -   Delivery Hours are Flexible,info@davcol.org,http://www.davcol.org/,Yes,,"10am-8pm    -   Delivery Hours are Flexible                         
                        Yes",33.5784347,-117.1617685,Riverside
"Mr. Herbs Collective (45 eigth cap and new driver, for quicker delivery times)",,Temecula,CA,92591,9515951569,9am-11pm,MrHerbsCollective@yahoo.com,http://mrherbscollective.com/,,Yes,Yes,33.5273381,-117.1147095,Riverside
ONE LIFE Collective,38372 Innovation Ct,Murrieta,CA,92563,9516009704,Monday - Saturday 11am - 8pm,medical420sb215@yahoo.com,,Yes,,,33.560194,-117.132445,Riverside
WEST COAST WEEDS  DELIVERY ONLY!!  Lots of new products in for the weekend!,,Wildomar,CA,92595,9512860424,10AM TO last orders taken @ 8PM Sunday by apmt only,westcoastweeds@gmail.com,http://www.westcoastweeds.com,,,Yes,33.5989126,-117.2800372,Riverside
IE AERO,,Wildomar,CA,92595,9515952198,10AM TO 8pm,ieaerokush@gmail.com,http://www.wix.com/IEaerokush/IE-Aero-Kush,,,Yes,33.5989126,-117.2800372,Riverside
The Herbal Connect,,Temecula,CA,92590,9519709740,Mon. - Sat. 10 am - 8 pm / Sunday 11 am - 3 pm,thc@theherbalconnect.org,http://theherbalconnect.org/,,,Yes,33.4936391,-117.1483648,Riverside
Specializing in affordable Meds delivered right to your doorstep! (951) 310-8449,,Menifee,CA,92584,9513108449,10am - 11pm,michael@thcman.com,http://www.thcman.com/,,,Yes,33.6557387,-117.185294,Riverside
"Best Prices on Medical Marijuana & Edible Medications, Free Delivery and We Pay The Tax!",,Temecula,CA,92592-3541,8884206920,"Open Daily 12:00 Noon to 8:00 PM,   Friday and Saturday 12:00 Noon to 9:00 PM Closed on Wednesdays - Leave a Message",Roger@paylessfarmacy.com,http://paylessfarmacy.com,,Yes,"Payless Farmacy - Best Prices on Medical Marijuana, with Free Delivery and We Pay the Tax!                        
                        Yes",33.4936391,-117.1483648,Riverside
Nature's Best Collective Temecula/Murrieta Ounces Only,,Murrieta,CA,92563,6192524620,10-7 Tues-Sat,info@naturesbestcollective.com,http://naturesbestcollective.com,,Yes,Yes,33.5784347,-117.1617685,Riverside
THE MINISTRY OF CANNABIS.....Medical Marijuana Delivery Service,,Murrieta,CA,92563,8887419035,Mon-Sat 8-8pm,info@theministryofcannabis.com,http://www.theministryofcannabis.com,,,Yes,33.5784347,-117.1617685,Riverside
"The Good Coop Delivery, free gram*, free delivery to Southwest Riverside Co.",,Menifee,CA,92584,9518167134,10a-10pm Daily Closed on Tuesdays.,dri@thegoodplacecoop.com,http://thegoodplacecoop.net/dri,,Yes,"The Good Coop Delivery                        
                        Yes",33.6557387,-117.185294,Riverside
NATURE'S QUEST DELIVERY SERVICES  $50 1/8 TO YOUR DOOR ALL DAY LONG (951 323 9367),,Lake Elsinore,CA,92530,9513239367,9am-11pm,naturesquestorders@gmail.com,http://naturesquestmedical.com,,Yes,Yes,33.6680772,-117.3272615,Riverside
First Medical Solutions,31768 Casino Dr,Lake Elsinore,CA,92530,8885501167,10am to 9pm Daily,staff@ocpcc.com,http://www.ocpcc.com,Yes,Yes,,33.6622887,-117.3016763,Riverside
A1 meds,,Menifee,CA,92584,7602779256,Mon - Sat 10am to 8pm     Closed on Sundays,desertrelief@gmail.com,http://www.a1meds.org,,,Yes,33.6557387,-117.185294,Riverside
(DAVC)   Disabled American Veterans Collective - Walk-In Facility and Delivery Services Available!,38372 - A Innovation Court  (STE 103),Murrieta,CA,92563,9512631087,10am-8pm    -   Delivery Hours are Flexible,info@davcol.org,http://www.davcol.org/,Yes,,"10am-8pm    -   Delivery Hours are Flexible                         
                        Yes",33.5784347,-117.1617685,Riverside
"Mr. Herbs Collective (45 eigth cap and new driver, for quicker delivery times)",,Temecula,CA,92591,9515951569,9am-11pm,MrHerbsCollective@yahoo.com,http://mrherbscollective.com/,,Yes,Yes,33.5273381,-117.1147095,Riverside
ONE LIFE Collective,38372 Innovation Ct,Murrieta,CA,92563,9516009704,Monday - Saturday 11am - 8pm,medical420sb215@yahoo.com,,Yes,,,33.560194,-117.132445,Riverside
WEST COAST WEEDS  DELIVERY ONLY!!  Lots of new products in for the weekend!,,Wildomar,CA,92595,9512860424,10AM TO last orders taken @ 8PM Sunday by apmt only,westcoastweeds@gmail.com,http://www.westcoastweeds.com,,,Yes,33.5989126,-117.2800372,Riverside
IE AERO,,Wildomar,CA,92595,9515952198,10AM TO 8pm,ieaerokush@gmail.com,http://www.wix.com/IEaerokush/IE-Aero-Kush,,,Yes,33.5989126,-117.2800372,Riverside
The Herbal Connect,,Temecula,CA,92590,9519709740,Mon. - Sat. 10 am - 8 pm / Sunday 11 am - 3 pm,thc@theherbalconnect.org,http://theherbalconnect.org/,,,Yes,33.4936391,-117.1483648,Riverside
Specializing in affordable Meds delivered right to your doorstep! (951) 310-8449,,Menifee,CA,92584,9513108449,10am - 11pm,michael@thcman.com,http://www.thcman.com/,,,Yes,33.6557387,-117.185294,Riverside
"Best Prices on Medical Marijuana & Edible Medications, Free Delivery and We Pay The Tax!",,Temecula,CA,92592-3541,8884206920,"Open Daily 12:00 Noon to 8:00 PM,   Friday and Saturday 12:00 Noon to 9:00 PM Closed on Wednesdays - Leave a Message",Roger@paylessfarmacy.com,http://paylessfarmacy.com,,Yes,"Payless Farmacy - Best Prices on Medical Marijuana, with Free Delivery and We Pay the Tax!                        
                        Yes",33.4936391,-117.1483648,Riverside
Nature's Best Collective Temecula/Murrieta Ounces Only,,Murrieta,CA,92563,6192524620,10-7 Tues-Sat,info@naturesbestcollective.com,http://naturesbestcollective.com,,Yes,Yes,33.5784347,-117.1617685,Riverside
THE MINISTRY OF CANNABIS.....Medical Marijuana Delivery Service,,Murrieta,CA,92563,8887419035,Mon-Sat 8-8pm,info@theministryofcannabis.com,http://www.theministryofcannabis.com,,,Yes,33.5784347,-117.1617685,Riverside
"The Good Coop Delivery, free gram*, free delivery to Southwest Riverside Co.",,Menifee,CA,92584,9518167134,10a-10pm Daily Closed on Tuesdays.,dri@thegoodplacecoop.com,http://thegoodplacecoop.net/dri,,Yes,"The Good Coop Delivery                        
                        Yes",33.6557387,-117.185294,Riverside
NATURE'S QUEST DELIVERY SERVICES  $50 1/8 TO YOUR DOOR ALL DAY LONG (951 323 9367),,Lake Elsinore,CA,92530,9513239367,9am-11pm,naturesquestorders@gmail.com,http://naturesquestmedical.com,,Yes,Yes,33.6680772,-117.3272615,Riverside
First Medical Solutions,31768 Casino Dr,Lake Elsinore,CA,92530,8885501167,10am to 9pm Daily,staff@ocpcc.com,http://www.ocpcc.com,Yes,Yes,,33.6622887,-117.3016763,Riverside
A1 meds,,Menifee,CA,92584,7602779256,Mon - Sat 10am to 8pm     Closed on Sundays,desertrelief@gmail.com,http://www.a1meds.org,,,Yes,33.6557387,-117.185294,Riverside
DESERT ORGANIC SOLUTIONS,19486 Newhall St,Palm Springs,CA,92240,7602884000,10AM-7PM,INFO@DESERTORGANICSOLUTIONS.COM,http://www.desertorganicsolutions.com/,Yes,Yes,,33.9067099,-116.549333,Riverside
The Desert Collective - The Desert's number ONE member rated collective on WeedMaps,,Palm Springs,CA,92262,7602195675,10:00 AM - 8:00 PM,desertcollective@gmail.com,http://www.thedesertcollective.com/,,,Yes,33.8668004,-116.5491893,Riverside
Desert Heart Collective,42900 Bob Hope Dr,Rancho Mirage,CA,92270,7605651501,"11:00 am to 7:00 pm, Sunday 12:00 pm to 5:00 pm",DesertHeartCollective@yahoo.com,,Yes,Yes,,33.736686,-116.405838,Riverside
Compassionate Solutions Cooperative -  Palm Springs+Valley 8ths ARE ALWAYS 4.0 + FREE PRE ROLL,,Cathedral City,CA,92234,8775509333,10am - 9pm 7 days a week,staff@cs-coop.org,http://cs-coop.org,,Yes,Yes,33.7797426,-116.4652911,Riverside
THC of Palm Springs,2235 N Palm Canyon Dr,Palm Springs,CA,92262,7607781848,7-Nov,,,,,,33.849672,-116.5492681,Riverside
Quest for Health Foundation,,Rancho Mirage,CA,92270,7607999743,7am-7pm,freddiecorvettie92262@yahoo.com,http://www.questforhealthfoundation.com,,,Yes,33.739744,-116.41279,Riverside
South Coast Patients Collective Association,68443 E Palm Canyon Dr,Cathedral City,CA,92234,7607700600,9a to 7p  7 Days a week,,,,,,33.7806162,-116.4675755,Riverside
CLONES! CLONES! CLONES!,,Moreno Valley,CA,92555,9517426839,11am-11pm,passiemmc@gmail.com,http://www.passiemmc.org,,Yes,Yes,33.9424658,-117.2296717,Riverside
Cannaway Collective Delivery Service,,Palm Springs,CA,92262,7606688800,9 am-6pm,info@cannawaycollective.com,http://www.cannawaycollective.com,,,Yes,33.8668004,-116.5491893,Riverside
CAPS,4050 Airport Center Dr,Palm Springs,CA,92264,7608648700,10a - 7p Mon - Thurs 10a - 5p Fri,,,,,,33.8167751,-116.5028372,Riverside
California Collective of Choice (CCC),650 S Oleander Rd,Palm Springs,CA,92264,7603252262,Open 7 Days! Mon - Sat 10am - 7 pm | Sun 12-64,,,,,,33.813388,-116.495937,Riverside
WEST VALLEY PATIENTS COLLECTIVE ASSOCIATION,call to pre-verify for address,Desert Hot Springs,CA,92258,7603290418,Mon-Sat 9a.m to 7p.m closed on sundays,,,,,,33.9028107,-116.5727815,Riverside
Green World Patients,19020 N Indian Canyon Dr,Desert Hot Springs,CA,92240,7606716780,2pm-7pm  Mon-Fri 10am-7pm Sat & Sun,GWPA@live.com,,,Yes,,33.8993479,-116.5454407,Riverside
Cannahelp Medical Marijuana Collective,505 E Industrial Pl,Palm Springs,CA,92264,7603272504,10am-7pm Mon-Sat,info@cannahelp.com,,Yes,Yes,,33.811302,-116.542728,Riverside
Desert Valley Herb,905 Crossley Rd,Palm Springs,CA,92264,7606995705,,,,Yes,,,33.8102065,-116.4842603,Riverside
The Compassionate Collective of California,555 N Commercial Rd,Palm Springs,CA,92262,7603252262,,,,Yes,,,33.831916,-116.516752,Riverside
Canna Help,505 E Industrial Pl,Palm Springs,CA,92264,7603272504,10am-7pm,info@cannahelp.com,http://www.cannahelp.com/,Yes,Yes,Yes,33.811302,-116.542728,Riverside
Inland Empire Patients Group,11391 Cedar Ave,Bloomington,CA,92316,9098206420,Mon-Fri 10 a.m. to 8 p.m.    Sat. 10 a.m. to 7 p.m.  Sun 11 a.m. to 6 p. m.,inlandempirepg@gmail.com,,Yes,,,34.046832,-117.395987,San Bernardino
IEHHC- The Inland Empire's Premier Cannabis Collective - Check Out Our Daily Specials !!!!!!,18793 Valley Blvd,Bloomington,CA,92316,9098754200,9AM-9PM   Mon - Sat Sat. 10AM - 7PM Sun,mail@iehhc.info,http://www.iehhc.info,Yes,Yes,,34.070153,-117.394347,San Bernardino
G3 Holistic,1710 W Foothill Blvd,Upland,CA,91786,9093737086,8am - 9pm Everyday + G3meds.com,Info@g3meds.com,http://www.G3meds.com,Yes,,,34.105863,-117.683749,San Bernardino
BEST MEDS IN THE INLAND EMPIRE!!!!!!!!!!!!!!!!!!!!!!!!! 1-800-791-5180,,San Bernardino,CA,92408,7608017892,9am-8pm M-F 9am-7pm Sat&Sun,iedispensary@gmail.com,http://iedispensary.com,,,Yes,34.0868517,-117.2617329,San Bernardino
Blue Coast Center Collective,17933 Valley Blvd,Bloomington,CA,92316,9092787003,Mon-Sun 11am to 8pm,bluecoastcenter@gmail.com,,Yes,,,34.069665,-117.41305,San Bernardino
Calm Collective - Home of the 4 Gram Eighths!!!,,Rancho Cucamonga,CA,91730,9099898311,Sunday - Thursday 10am-10pm Friday & Saturday 10am - 11pm,calmcollective420@yahoo.com,http://calmcollective420.com,,Yes,Yes,34.0965313,-117.5848025,San Bernardino
Natural Healing Center,18235 Valley Blvd,Bloomington,CA,92316,8883432943,11am to 8pm,johnhopper@rocketmail.com,http://naturalhealingcenter.biz,Yes,Yes,,34.069969,-117.406533,San Bernardino
Herbal Care Collective,,San Bernardino,CA,92401,8003851857,,info@herbalcarecoop.com,http://herbalcarecoop.com,,Yes,Yes,34.0971415,-117.2940637,San Bernardino
Compassion Express,,San Bernardino,CA,92408,9097823317,10am-8pm Mon-Sat & 10:30:am-6pm Sun,compassionexpress@gmail.com,http://compassionexpress.com,,,Yes,34.0868517,-117.2617329,San Bernardino
"One Stop Co-op.. New Strains in: Pure OG Kush, Zombie Kush .....Make One Stop your Co-op",,San Bernardino,CA,92410,8884433265,7 Days a week 10am - 8pm,greenthumb@onestopcoop.com,http://www.onestopcoop.com,,Yes,Yes,34.0961955,-117.3087578,San Bernardino
SkyHighmeds.org-medical marijuana for San Bernardino Mountains,,Running Springs,CA,92382,9097429797,"9am-7pm, closed Wednesdays, email 24/6",SkyHighmeds@gmail.com,http://SkyHighmeds.org,,,Yes,34.2077859,-117.1092049,San Bernardino
Chronic ReLeaf Collective 2,,San Bernardino,CA,92415,9512342249,9am-11pm,ChronicReLeaf@ymail.com,,,Yes,Yes,34.0985564,-117.2720205,San Bernardino
24 Hour Organics Free Delivery 1st time Patients,,Fontana,CA,92337,9092325242,24/7,24hourorganics@gmail.com,http://24hourorganics.weebly.com/,,Yes,Yes,34.0482749,-117.4438924,San Bernardino
A.M.F Collective by C.A.N.N.A.B.I.S.,560 N Mountain Ave,Upland,CA,91786,9099824420,Closed until city issues are resolved.  PREVIOUS PATIENTS PLEASE E-MAIL US!!!,info@AmericanMedicalFlowers.com,http://americanmedicalflowers.com/,Yes,Yes,,34.100399,-117.669423,San Bernardino
"Medical marijuana delivery service, servicing the Inland Empire. No devilry fee in Rancho.",,Rancho Cucamonga,CA,91730,9512318102,Noon to 9:00pm,eliinkubuz@gmail.com,,,,Yes,34.0965313,-117.5848025,San Bernardino
WeeDeliver,,Rancho Cucamonga,CA,91730,9099150878,9am - 3am,weedelivermeds@gmail.com,http://www.weedelivermeds.com,,,"WeeDeliver - IE & LA                         
                        Yes",34.0965313,-117.5848025,San Bernardino
SkyHighmedsBigBear.org-MMJ Big Bear Lake-$75 qtr new members,,Big Bear City,CA,92314,9097429797,"9am-7pm, closed Wednesdays, email 24/6",SkyHighmedsBigBear@gmail.com,http://SkyHighmedsBigBear.org,,,Yes,34.2502268,-116.8556955,San Bernardino
Green Dreams Collective,15750 Arrow Blvd,Fontana,CA,92335,9093553642,Mon-Sat 10am - 8pm & Sun 11am - 7pm,greendreams420@live.com,,Yes,Yes,,34.099805,-117.461426,San Bernardino
THCnow,,San Bernardino,CA,92410,9092691334,8am-done with deliveries,rlane420@thcnow.org,http://www.THCnow.org,,,"Delivering to the High Desert and the Inland Empire                        
                        Yes",34.0961955,-117.3087578,San Bernardino
"Behind the Redwood Curtain, A Cooperative Corporation",,Rancho Cucamonga,CA,91737,9097819721,10am - 8pm,behindtheredwoodcurtain@gmail.com,http://www.BTRWC.com/,,Yes,Yes,34.1787581,-117.5848025,San Bernardino
True Healing Creations Delivery Service,,Ontario,CA,91761,9099969030,10AM-8PM,paul@truehealingcreations.com,http://www.truehealingcreations.com/,,,Yes,34.060855,-117.598279,San Bernardino
Mentone Patients Association (Grand Opening Monday July 19th),1944 Mentone Blvd,Mentone,CA,92359,9097947676,Monday thru Saturday 10 - 8 Sunday 11 - 6,mentonepatientsassociation@gmail.com,,Yes,,,34.0699151,-117.1275196,San Bernardino
PositiveOrganicTreatmentsCap@49$,,Ontario,CA,91762,9092575294,11am to 9pm,accfiftycap@yahoo.com,,,Yes,Yes,34.0420153,-117.6610854,San Bernardino
IECA FONTANA,15750 Arrow Blvd,Fontana,CA,92335,9093564420,10am-8pm Sun 11-7,iecassociation@aol.com,,Yes,,,34.099805,-117.461426,San Bernardino
HERBAL THERAPY,923 N Central Ave,Upland,CA,91786,9096089199,MON - SAT 11am - 7pm SUN. 11:30am - 6pm,UPLANDHERBAL@aol.com,,Yes,,,34.105194,-117.690219,San Bernardino
Old World Solutions,525 N Central Ave,Upland,CA,91786,9099853600,"Monday Thru Saturday 10am-9pm, Sunday 11am to 7pm",,,,,,34.0999,-117.690055,San Bernardino
Staywell Patients Group,8922 Beech Ave,Fontana,CA,92335,9094294444,M-Sa 10-8 Su 11-7,spghealing@gmail.com,,Yes,,,34.091493,-117.471764,San Bernardino
A & M Resources,,Yucaipa,CA,92399,9513150437,"OPEN  7 DAYS A WEEK !!!  Mon-Sat 1-9pm, Sun 1-8pm",amexpressdelivery@gmail.com,,,,Yes,34.033625,-117.0430865,San Bernardino
"IE Dispensary Inc, 3",,Beaumont,CA,92223,8007915180,Daily 10am - 7pm,iedispensary3@gmail.com,http://www.iedispensary.com,,,Yes,33.9334088,-116.9734685,Riverside
MMIApothecary.com - Sweet Freebie! for New Members w/Min Order,,Calimesa,CA,92320,9098097941,10am - Midnight Mon - Sat / 12pm - Midnight - Sun,info@mmiapothecary.com,http://www.mmiapothecary.com,,,Yes,34.0039039,-117.0619755,Riverside
